"","GSM239371.CEL.gz","GSM239487.CEL.gz","GSM239489.CEL.gz","GSM239492.CEL.gz","GSM239497.CEL.gz","GSM239520.CEL.gz","GSM240427.CEL.gz"
"216211_at",331.378281176308,91.6053454499519,140.896538392,117.30876337441,224.125826906275,88.2041682239934,177.734865327
"216212_s_at",497.587475144334,486.286061699967,181.31197302852,221.85489622312,151.979018712599,363.035479953849,487.702104913025
"216213_at",170.544626292283,111.589161876656,239.460366995241,296.539649282679,254.972536855141,114.890933575834,259.670072147472
"216214_at",7.78149337861006,31.697048557195,11.2031308178429,10.3668974930857,11.8640583877691,7.1815427121929,10.1017658947829
"216215_s_at",189.499364678763,157.255486823791,143.56881957538,158.067609081126,413.041516616356,97.9171108353016,286.855572464469
"216216_at",88.6036006518151,13.3329632367644,36.0743067907253,17.3606431163068,110.194173720862,10.1289392875812,34.0385756969811
"216217_at",115.436444497077,26.6415515911539,350.638666615934,187.728134336461,70.7749448102662,61.0733822268957,141.625157243655
"216218_s_at",9.24373927911316,96.0621698654867,136.929264825474,112.01479820238,102.237179787587,194.098068058478,234.368748377467
"216219_at",212.060979767284,135.268472180915,250.438098232138,207.465972873328,321.781461355873,73.3813003310268,137.997982999837
"216220_s_at",286.486644120987,149.901669285938,223.400065646127,187.431734229774,228.169581706996,108.318763645873,485.519987815888
"216221_s_at",1187.37842603828,905.47765369638,1429.2115195306,2415.95145750936,1984.59415441322,1809.5022647476,2415.46949806592
"216222_s_at",4.69669028768649,10.6187515854236,104.072408436904,71.9470507781104,8.56269666857663,8.41365084538564,21.1680953121407
"216223_at",25.8816979142765,25.2458312782365,66.6979370419476,73.2705653317705,52.9044175415403,24.2927146276718,109.998188368354
"216224_s_at",34.4467099971637,14.2498556345509,140.010529021358,28.9631035248304,37.7480603388935,109.953907404812,78.0889825363848
"216225_at",3.61942155582414,8.73853476527968,23.8982286119573,9.99788630608506,39.8865685227353,28.1483990590864,33.6310281487534
"216226_at",435.393842622666,194.853178640715,529.016750749244,392.456602211128,542.528420290033,297.045363709841,360.059813168889
"216227_at",55.2303159364036,11.2386148170798,140.746873838003,87.6940724113692,37.6007194237102,46.1981427281195,69.3515473538091
"216228_s_at",28.4181140380511,55.427445890297,10.6810989799405,138.81440696025,17.2158417121551,60.7066027921956,134.618735708327
"216229_x_at",514.756434137786,267.843573206885,572.279636365018,162.083132276783,592.868005371935,104.254374222,430.125006808523
"216230_x_at",93.8176223225054,56.6296580696386,93.7101285856705,50.6918039131095,113.558115033216,99.4546862055566,23.881406387189
"216231_s_at",26327.8073454988,21143.0587078722,43737.7302434953,24956.6417549816,39262.4467408871,20259.4109180421,22204.576490054
"216232_s_at",289.928069085173,349.07553078483,543.852408586489,559.85496593282,335.537398225436,398.451469078253,514.446887654271
"216233_at",47.126933432906,156.903135550938,34.7110962339493,78.7597020752455,28.3108354907589,19.0818169777888,19.7089205864125
"216234_s_at",81.2181189570955,101.420225116133,220.175419507977,35.3231640875067,44.8099865577293,141.758978298308,35.0680567144989
"216235_s_at",34.414909038135,86.8750168938533,228.075808735071,93.3347874426535,106.313853377758,17.6776051372648,34.8258289440343
"216236_s_at",557.745805941987,1414.94544704946,582.16656638262,260.552617100754,391.351775033615,657.08895875347,697.846649970426
"216237_s_at",1426.40780740534,2250.9729577295,1581.03437978622,2993.07941316709,2054.43894039189,2290.03227679009,3354.4779955934
"216238_s_at",102.018701954189,31.4884643274444,56.9027902583249,87.7798009274786,143.25312768729,61.5635192453022,64.6215740577545
"216239_at",107.453260443605,39.8037156224834,194.378521798447,90.4245888826729,103.570428314165,55.0541652769791,32.6487040800293
"216240_at",86.4268266090798,88.0593800598012,174.273505323533,156.637503527413,294.968405190244,36.7494401309626,47.709323734679
"216241_s_at",2901.48227774542,3371.7198613213,2181.44225174944,1914.19097082397,1807.07578612886,4340.76057915057,2780.16322673628
"216242_x_at",965.15643531385,1419.57016217336,804.17769738135,678.892377973141,1062.86307986198,1222.33326302636,2040.93661081273
"216243_s_at",273.73566235587,430.71489956185,407.612607501554,320.247166037327,550.861191030076,601.601244325126,451.346526072816
"216244_at",6.40423509048657,2.24334346154225,6.91074268535177,3.96639256456441,4.55192652805288,1.53843899237556,4.91057594051056
"216245_at",86.0650149940069,20.7335166255082,36.2233220093411,26.9614634945933,56.1852134476342,11.1727486699455,30.6028308560301
"216246_at",442.81667369964,323.984129154035,1024.76689820851,542.121629959066,419.358327210062,524.431335389208,277.242289337557
"216247_at",101.027013327267,85.4887283956953,129.327759882104,166.238654703948,104.615274287531,57.2224699270738,100.071623666402
"216248_s_at",637.066960434592,981.601603062016,714.63780975596,1469.79986324707,645.159913503772,575.520542094194,1349.92964795652
"216249_at",107.417467519714,128.737633202528,207.047561491871,124.95046682247,152.43875637179,113.721870329729,148.783307549595
"216250_s_at",1615.55248957661,1713.90530392209,2730.00749296312,901.884248032853,1419.02786895044,3024.15802824414,2242.6334985376
"216251_s_at",921.259554371696,973.490647935531,993.065828824768,982.723018328883,815.078660929624,901.12215655646,1158.32563977245
"216252_x_at",114.23506201328,166.374805889186,216.94996582611,198.018843436335,237.878203757326,180.905275026609,505.24064568025
"216253_s_at",196.552447739687,265.36132892393,135.333676457457,150.656626570031,326.768471066532,514.499624788821,230.024692951002
"216254_at",3.78816842553753,22.9474108902434,45.7467565893386,49.9166955306052,15.8138955783597,12.8353409474868,8.78138088443805
"216255_s_at",56.5245256253736,51.3844208429103,106.452589049185,73.2250541890536,23.8643327036641,11.0154678134012,12.044031835012
"216256_at",43.8654052315913,68.1649297819746,131.06931436955,48.9977833262242,271.800628138681,59.645002628346,143.672703309432
"216257_at",12.1896002564061,6.07809503860399,88.3236629681317,11.0500156670214,14.4789022817245,5.41823355371338,10.0287265018662
"216258_s_at",3.97188144923811,7.67203780284467,60.3780807044155,11.393757585765,17.6474935543523,11.8786293506878,43.7549186350765
"216259_at",114.973080395209,48.0605196708863,148.663363043443,130.110622454093,196.23303784245,44.8302179876488,82.3544714049047
"216260_at",178.074921401663,79.0785714579479,91.1248807083427,128.090932411378,22.9702836295673,64.0879296103885,106.726413636854
"216261_at",182.000230833877,118.391038228536,171.925309270373,292.335828197456,213.447219806177,68.4798055963446,68.492478309546
"216262_s_at",444.377961222739,224.37643010701,580.525497266319,723.125220191297,299.819708342516,426.902200253555,480.641169810852
"216263_s_at",98.2904942999658,30.1974024862536,118.709593260303,85.7860563867587,68.1978383302065,13.8186948013668,51.1485162812953
"216264_s_at",405.194975234761,128.109245186586,326.848797107122,216.064277751994,265.8752576764,125.472304684879,366.88370528558
"216265_x_at",130.102405441136,114.11602422812,104.406475300908,130.517323057549,125.261723480879,86.4098143306248,204.626682920452
"216266_s_at",504.607172999377,749.539799606153,621.336957928614,729.097723869449,822.040451666666,1430.29173336662,1011.60675052246
"216267_s_at",329.878586430424,332.874987492379,314.68768303562,413.880231408709,497.406682088807,307.547589046296,547.684766975041
"216268_s_at",1052.80404066356,180.448813904807,602.006745201714,204.498463385044,319.730737820026,176.864071229416,467.421636372503
"216269_s_at",48.5957898562171,21.6338091642334,257.512441169686,132.287717250512,115.533765942608,45.0877146663903,31.8374007287526
"216270_at",12.8518629898438,4.55952455055518,15.2492991562254,15.6501194714912,10.2301076955593,8.2809133979125,16.3171715722479
"216271_x_at",253.635313272823,220.417740175626,349.918108395075,330.973339614256,430.080476247391,185.608453454948,326.808212019742
"216272_x_at",31.4677629902541,37.0757571982079,270.151821417422,119.30253654305,89.0307635306431,120.354693698877,180.441094782215
"216273_at",115.114612934208,263.157394033848,58.8985870538589,326.629589615942,102.52302374133,163.824199638047,333.79306192555
"216274_s_at",4232.99294175157,5075.16764355698,3902.70920506237,3553.07365146281,4922.76421200579,3730.93830060496,2313.14398507318
"216275_at",40.2364048765935,88.1834443539241,42.381552607216,103.186270269858,176.038968082969,57.8580396956219,61.5325181105491
"216276_s_at",5.77882972361937,3.61833240963705,10.0267528342952,31.8403252172265,11.9139235877353,5.46624122246314,61.0229467607709
"216277_at",99.0266749620318,21.0347708758553,56.6294322537502,63.1420019910731,123.19956633236,11.6356588546079,62.6067918841352
"216278_at",138.680951259686,44.5425004413064,113.108114244343,99.0717179998357,44.5197648920823,5.83792182782196,37.1812754541126
"216279_at",105.705563561224,66.1197475103202,149.157311657907,176.574167206447,31.7510080187838,67.9021335572327,62.438614164522
"216280_s_at",71.708671435769,60.3183875228517,39.8404809893082,106.799045545649,26.4927229643603,22.7337841622019,133.520401070968
"216281_at",33.7206983608451,11.1355624852743,19.7986399790994,26.2311157608495,28.6361497504535,7.45362913705316,10.3025342195321
"216282_x_at",488.139663797774,322.031850992577,541.766428780396,353.386523144298,546.004807663122,242.433776055533,449.968520507466
"216283_s_at",88.6224075302245,9.85514109499124,28.5520767255422,49.8715244902774,79.3577239087368,83.0906602196277,106.221831273083
"216284_at",53.6848031441433,12.9863325659334,39.257538855551,30.0143714747311,22.8184078928508,7.48264826240484,29.5291450545423
"216285_at",61.0543196985421,159.249403018038,267.781413073989,134.795784535983,158.903634290084,141.211888306683,239.284375381726
"216286_at",64.1422630635907,35.908248974071,91.7942102759077,136.114128189857,89.7852808787306,14.1178642669889,59.837348605974
"216287_at",224.021677468431,118.956103524973,285.98043888135,171.590252675004,343.694829014955,109.116864316442,191.222776174602
"216288_at",60.7763400086976,50.5626900791322,60.5795365535258,49.1697123430416,101.172251108937,25.7503117868012,37.0005684982009
"216289_at",7.27149731711903,16.5057350797394,54.4608688628762,16.2640627919721,15.487814559233,8.78302167599726,16.1786054869661
"216290_x_at",8.7713488807055,32.1480410471017,9.50128244086267,101.370685941013,43.0131604874763,7.00890801538501,15.6582726557167
"216291_at",67.5336666582462,95.0126052492596,155.347298679261,55.3650209347754,25.4289542440049,8.41190897527463,28.1087579933505
"216292_at",383.697035090164,193.474956340307,478.330654602638,240.853278580393,324.185155351055,169.906023154293,433.669012375067
"216293_at",260.161924448709,106.049501788448,403.741036335653,135.168616663171,124.869915632176,81.4715903582855,34.2125322133466
"216294_s_at",182.12827191586,168.398270722539,388.993554997979,245.487855793718,373.330007219145,189.691500903903,430.926784835696
"216295_s_at",1960.43206935177,5108.2477853903,2261.69041074506,2218.48543287373,1742.73987452416,3133.27569540513,2376.49837011848
"216296_at",257.397247597898,80.128712491368,330.494911721295,272.990917696397,287.941045948283,164.783656697022,149.428284043734
"216297_at",60.8534380668963,39.9187239311386,30.4668949346285,76.7706005837158,13.0988534941867,6.97687081879594,61.5358269689938
"216298_at",73.9729333552447,37.025936246145,108.753735336437,113.545532626396,84.9592811575694,142.386541020147,138.379126958579
"216299_s_at",30.6456884174766,94.8537982028261,161.148855043151,53.0754078315833,62.7358085065294,111.503806400583,54.3393582128622
"216300_x_at",43.5842557625749,134.09800051644,76.6257334358316,37.2560418560917,70.7900901327219,227.039352880857,137.66197042832
"216301_at",109.04355585359,150.156114119883,523.997186518409,358.612861669324,470.606352034812,105.871500937997,350.248623257511
"216302_at",140.9246492329,115.23083257069,218.322453149785,161.993075274256,377.860013541343,70.6706776935797,199.62143257963
"216303_s_at",5.99789140327202,3.75890903986819,8.34846681120238,88.9481425883342,46.6840689953209,54.8476329409739,49.2428938843676
"216304_x_at",1800.53990771201,2300.21470178343,1034.7567449923,2052.94687083544,1980.694431087,1801.72594542267,1715.53097918682
"216305_s_at",401.680109396399,157.856887229461,344.524697662506,363.337276776778,299.313542584962,145.362596767451,265.641044578516
"216306_x_at",3769.7402693903,5863.07872741422,4870.54049128338,4401.03307088626,2618.91943452873,4687.5989344467,5213.0043958272
"216307_at",5.81124597053894,5.62025705330379,113.141152886755,30.7319050694623,94.1366438173135,6.50861566857917,8.31255129504698
"216308_x_at",1088.28022270857,1036.93668635577,1502.70942177834,1227.10720162585,890.074182799131,840.302466647573,1083.84828135442
"216309_x_at",388.205613377201,272.269544797866,415.413088696392,510.453210787056,440.582059735605,607.534196687498,336.955782060811
"216310_at",1051.78755625406,435.90168999294,106.927779938902,1056.22707682267,729.332138787096,439.651503570593,607.8553173986
"216311_at",28.8340589239667,13.866245835157,16.9407148717969,27.9240263836852,24.0070126742176,10.3366706150844,45.9354235112704
"216312_at",38.0072376615253,9.65110444426937,6.50619368865524,4.87271571368316,10.7071829912877,11.9062880075819,19.4553296972824
"216313_at",7.23707265658429,6.1581460747307,7.43429665740938,8.35485711802676,9.96347971241626,6.88371434687485,7.193016183672
"216314_at",38.3438261951047,21.6600399731267,43.7726880138847,41.1664832116731,7.11339478692808,5.31732525956709,55.7132508323689
"216315_x_at",162.972552529883,128.949155148792,131.565057353328,183.545808509308,245.906950721725,179.863409458772,226.000080936226
"216316_x_at",56.1205214411092,60.8600965706848,94.6355004756619,109.97199273682,196.403063248862,104.82378116404,107.510423918501
"216317_x_at",167.851704124997,66.7008377191572,142.544504482659,32.7866051313189,129.485461747392,15.7453557936802,152.206406622996
"216318_at",131.675435537916,81.8098038928396,101.344061708968,85.3148970297581,84.8910468192333,47.6696607206424,81.5279691597254
"216319_at",42.4939631432713,8.87166089923001,136.309370680302,60.1035957852488,5.89977844303812,1.67975575316294,7.36286130673465
